Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
58,1,1,1,0,27,2000000000.0,66666.67
67,2,0,1,1,75,1200000000.0,40000.0
57,1,1,1,0,142,870000000.0,29000.0
53,2,1,1,0,75,1100000000.0,36666.67
95,2,1,1,1,106,8900000000.0,296666.67
128,3,1,1,1,121,4350000000.0,145000.0
62,2,0,0,1,116,350000000.0,11666.67
60,1,0,1,0,142,1130000000.0,37666.67
52,1,1,1,0,142,1100000000.0,36666.67
52,1,0,1,0,75,1150100000.0,38336.67
45,1,0,1,1,80,965000000.0,32166.67
60,1,1,1,1,44,3000000000.0,100000.0
83,2,0,1,1,166,1700000000.0,56666.67
211,3,1,1,1,94,15800000000.0,526666.67
65,2,1,1,0,80,1430000000.0,47666.67
115,2,0,1,0,112,1300000000.0,43333.33
70,2,1,1,0,27,2100000000.0,70000.0
51,1,0,1,0,142,870000000.0,29000.0
100,2,1,1,1,106,7500000000.0,250000.0
115,2,1,1,1,165,10200000000.0,340000.0
160,3,1,1,1,106,17500000000.0,583333.33
107,2,1,1,1,68,6500000000.0,216666.67
82,2,1,0,1,116,500000000.0,16666.67
135,2,1,1,1,165,18000000000.0,600000.0
198,3,1,1,1,44,18000000000.0,600000.0
85,2,1,1,1,14,1100000000.0,36666.67
92,2,1,1,1,164,3250000000.0,108333.33
115,2,1,1,1,165,18000000000.0,600000.0
137,3,1,1,1,148,7200000000.0,240000.0
65,1,1,1,1,41,2170000000.0,72333.33
175,3,1,1,1,51,22000000000.0,733333.33
95,2,1,1,1,58,9800000000.0,326666.67
225,3,1,1,1,51,38500000000.0,1283333.33
270,4,1,1,1,106,35000000000.0,1166666.67
200,3,1,1,1,106,34000000000.0,1133333.33
60,1,1,1,1,108,1200000000.0,40000.0
88,2,0,1,1,164,3350000000.0,111666.67
250,3,1,1,1,106,34000000000.0,1133333.33
55,1,0,1,0,121,1600000000.0,53333.33
91,2,1,1,1,112,2435000000.0,81166.67
80,2,1,1,0,123,2800000000.0,93333.33
74,2,0,0,0,116,440000000.0,14666.67
90,2,1,1,0,121,1700000000.0,56666.67
43,1,0,1,1,169,750000000.0,25000.0
78,2,0,1,1,116,430000000.0,14333.33
72,2,1,0,1,116,385000000.0,12833.33
100,2,0,0,0,77,1200000000.0,40000.0
110,2,1,0,0,12,4000000000.0,133333.33
62,1,0,1,0,72,580000000.0,19333.33
120,1,0,0,0,5,3150000000.0,105000.0
120,2,1,1,1,44,9000000000.0,300000.0
64,2,1,1,1,112,1790000000.0,59666.67
147,3,1,1,1,136,9114000000.0,303800.0
140,3,1,1,1,78,8100000000.0,270000.0
170,3,1,1,1,69,7990000000.0,266333.33
109,2,1,1,1,69,7100000000.0,236666.67
310,3,1,1,1,15,74400000000.0,2480000.0
283,3,1,1,1,51,33840000000.0,1128000.0
66,1,0,0,0,146,297000000.0,9900.0
75,2,0,1,0,63,600000000.0,20000.0
63,2,1,1,1,112,1670000000.0,55666.67
77,2,1,1,1,61,6200000000.0,206666.67
59,2,1,1,1,147,1600000000.0,53333.33
220,5,1,0,0,14,6500000000.0,216666.67
66,2,1,1,0,162,2000000000.0,66666.67
80,2,1,1,0,147,2450000000.0,81666.67
55,1,0,0,1,111,1540000000.0,51333.33
63,2,0,1,0,14,410000000.0,13666.67
92,2,1,1,1,123,4000000000.0,133333.33
88,2,1,1,1,151,5250000000.0,175000.0
98,2,1,1,1,118,770000000.0,25666.67
75,2,1,1,1,75,1980000000.0,66000.0
114,2,1,1,1,114,1100000000.0,36666.67
80,2,1,1,1,123,3000000000.0,100000.0
50,1,0,0,0,154,380000000.0,12666.67
66,2,1,1,1,123,2950000000.0,98333.33
102,2,1,1,1,143,650000000.0,21666.67
72,2,1,1,1,123,3200000000.0,106666.67
62,1,0,0,0,126,1860000000.0,62000.0
110,2,0,1,1,114,840000000.0,28000.0
70,2,1,1,1,155,5250000000.0,175000.0
115,2,1,1,1,136,6000000000.0,200000.0
55,1,0,1,0,153,1550000000.0,51666.67
71,2,1,1,0,75,1780000000.0,59333.33
58,1,1,1,1,153,2050000000.0,68333.33
125,2,1,1,1,154,1375000000.0,45833.33
42,1,1,0,1,152,1750000000.0,58333.33
66,2,1,1,0,101,2200000000.0,73333.33
130,4,0,0,0,95,6200000000.0,206666.67
65,1,1,1,1,162,2450000000.0,81666.67
39,1,0,0,0,142,760000000.0,25333.33
60,2,0,1,1,126,1850000000.0,61666.67
75,2,1,1,1,142,2260000000.0,75333.33
70,1,0,1,0,142,1180000000.0,39333.33
57,2,1,1,1,142,1600000000.0,53333.33
39,1,0,1,0,142,800000000.0,26666.67
70,2,0,0,0,181,1700000000.0,56666.67
110,2,1,1,1,44,6500000000.0,216666.67
47,1,0,1,0,126,870000000.0,29000.0
114,2,0,0,0,110,6500000000.0,216666.67
60,1,0,1,1,184,2210000000.0,73666.67
115,3,1,1,1,72,1650000000.0,55000.0
110,3,1,1,1,69,5850000000.0,195000.0
78,2,1,1,1,75,2050000000.0,68333.33
80,2,1,1,1,44,4400000000.0,146666.67
78,2,0,0,1,116,420000000.0,14000.0
73,2,1,1,0,14,868000000.0,28933.33
95,2,1,1,1,14,1200000000.0,40000.0
63,2,1,1,0,20,1390000000.0,46333.33
98,2,1,1,1,14,1370000000.0,45666.67
105,2,1,1,1,72,1500000000.0,50000.0
50,1,1,1,0,175,1250000000.0,41666.67
51,1,0,1,1,77,610000000.0,20333.33
125,2,1,1,1,38,11250000000.0,375000.0
105,3,1,1,1,77,1155000000.0,38500.0
55,1,0,1,1,77,660000000.0,22000.0
105,2,1,1,1,77,1160000000.0,38666.67
105,3,1,1,1,77,1312000000.0,43733.33
70,2,1,1,1,77,714000000.0,23800.0
82,2,1,1,1,77,820000000.0,27333.33
50,1,1,1,1,98,3250000000.0,108333.33
105,2,1,1,1,118,760000000.0,25333.33
110,2,1,1,1,61,8800000000.0,293333.33
85,2,1,1,1,77,850000000.0,28333.33
78,2,1,1,0,123,3100000000.0,103333.33
106,2,1,1,1,118,505000000.0,16833.33
95,2,1,1,1,58,5700000000.0,190000.0
62,1,1,0,1,175,1530000000.0,51000.0
78,2,0,0,0,32,490000000.0,16333.33
225,4,1,1,1,78,20250000000.0,675000.0
72,2,1,1,0,152,2600000000.0,86666.67
50,1,1,0,0,116,375000000.0,12500.0
50,1,0,1,0,4,850000000.0,28333.33
103,2,0,1,0,110,3900000000.0,130000.0
47,1,1,1,0,39,695000000.0,23166.67
90,2,1,1,1,80,2000000000.0,66666.67
80,2,1,1,1,123,3760000000.0,125333.33
450,4,1,1,1,106,25000000000.0,833333.33
72,2,1,1,1,142,1700000000.0,56666.67
258,4,1,1,0,76,12000000000.0,400000.0
98,2,1,1,1,142,2630000000.0,87666.67
130,3,0,1,0,154,600000000.0,20000.0
700,3,1,1,0,32,4500000000.0,150000.0
104,2,1,1,1,154,900000000.0,30000.0
140,3,1,1,1,44,11000000000.0,366666.67
96,2,1,1,1,152,3500000000.0,116666.67
58,1,0,1,0,154,400000000.0,13333.33
150,3,1,1,1,142,4500000000.0,150000.0
55,2,1,1,0,152,1870000000.0,62333.33
60,1,0,0,0,154,430000000.0,14333.33
98,2,1,1,1,118,790000000.0,26333.33
85,2,1,1,1,154,670000000.0,22333.33
85,2,1,0,1,46,3350000000.0,111666.67
97,2,1,1,1,123,4700000000.0,156666.67
80,2,1,1,1,71,1874500000.0,62483.33
57,1,0,0,1,106,3600000000.0,120000.0
63,1,1,1,0,75,1200000000.0,40000.0
85,2,1,1,1,71,1957300000.0,65243.33
70,2,1,1,1,71,400000000.0,13333.33
100,2,1,1,1,71,2283900000.0,76130.0
90,2,1,1,1,71,2071150000.0,69038.33
75,2,0,0,0,116,365000000.0,12166.67
42,1,1,0,0,105,835000000.0,27833.33
250,4,1,1,1,165,18750000000.0,625000.0
83,2,1,1,1,39,1490000000.0,49666.67
90,2,1,1,1,32,605000000.0,20166.67
72,2,1,1,1,132,1206000000.0,40200.0
52,1,0,0,0,32,375000000.0,12500.0
106,2,1,1,1,32,2360000000.0,78666.67
73,2,1,1,1,116,385000000.0,12833.33
100,2,1,1,1,132,1850000000.0,61666.67
85,2,1,1,0,154,640000000.0,21333.33
49,1,0,0,0,4,1020000000.0,34000.0
115,2,1,1,1,42,5400000000.0,180000.0
127,2,1,1,1,101,4826000000.0,160866.67
93,2,0,1,1,62,3600000000.0,120000.0
47,1,0,0,0,72,295000000.0,9833.33
117,3,1,1,1,178,4440000000.0,148000.0
182,3,1,1,1,94,11600000000.0,386666.67
160,3,1,1,1,20,3000000000.0,100000.0
181,3,1,1,1,94,13000000000.0,433333.33
163,3,1,1,1,94,11100000000.0,370000.0
83,2,1,1,0,32,1550000000.0,51666.67
142,3,1,1,1,69,6465000000.0,215500.0
92,2,1,1,1,118,565000000.0,18833.33
100,2,1,0,1,116,900000000.0,30000.0
60,1,1,1,0,116,660000000.0,22000.0
58,1,0,0,1,116,320000000.0,10666.67
58,1,0,0,1,116,320000000.0,10666.67
85,2,1,1,1,118,650000000.0,21666.67
87,2,1,1,1,118,680000000.0,22666.67
78,2,0,0,1,116,370000000.0,12333.33
88,1,0,0,1,116,380000000.0,12666.67
210,4,1,1,0,101,23000000000.0,766666.67
72,2,1,1,1,132,411000000.0,13700.0
101,2,1,1,1,53,4550000000.0,151666.67
68,2,0,1,1,116,310000000.0,10333.33
60,1,0,1,1,72,660000000.0,22000.0
65,2,0,1,1,72,780000000.0,26000.0
117,2,1,1,1,151,10600000000.0,353333.33
96,1,0,0,0,72,1700000000.0,56666.67
98,2,1,1,1,118,910000000.0,30333.33
52,1,1,1,0,14,670000000.0,22333.33
85,2,1,1,1,123,3400000000.0,113333.33
62,2,1,1,1,123,1750000000.0,58333.33
74,2,0,0,0,116,420000000.0,14000.0
74,2,0,0,1,116,305000000.0,10166.67
58,1,0,0,0,116,255000000.0,8500.0
125,3,1,1,0,116,1650000000.0,55000.0
75,2,0,0,1,116,345000000.0,11500.0
58,5,0,0,1,116,295000000.0,9833.33
74,2,1,1,1,116,900000000.0,30000.0
45,1,0,1,1,121,1250000000.0,41666.67
58,1,1,1,1,116,275000000.0,9166.67
75,2,0,0,0,116,245000000.0,8166.67
75,2,1,0,1,116,305000000.0,10166.67
88,2,1,1,1,158,3500000000.0,116666.67
130,2,1,1,0,75,5200000000.0,173333.33
120,2,1,1,1,92,1620000000.0,54000.0
85,2,1,1,1,27,3300000000.0,110000.0
150,3,1,1,1,123,6800000000.0,226666.67
165,3,1,1,1,58,9850000000.0,328333.33
240,4,1,1,0,14,5700000000.0,190000.0
76,2,1,1,0,153,1990000000.0,66333.33
120,2,1,1,1,151,9800000000.0,326666.67
165,3,0,1,0,70,4125000000.0,137500.0
165,3,0,1,0,70,4125000000.0,137500.0
130,2,1,1,0,75,5200000000.0,173333.33
73,2,1,0,0,27,2750000000.0,91666.67
70,2,1,1,1,41,2750000000.0,91666.67
120,3,1,1,1,147,4530000000.0,151000.0
79,2,1,1,1,120,2500000000.0,83333.33
90,2,1,1,1,154,980000000.0,32666.67
128,2,0,1,0,116,950000000.0,31666.67
75,2,1,1,1,158,2300000000.0,76666.67
94,2,1,1,1,185,2650000000.0,88333.33
106,2,1,1,1,114,900000000.0,30000.0
72,2,1,1,1,123,2300000000.0,76666.67
208,2,1,1,0,120,11500000000.0,383333.33
126,3,1,1,1,155,7676000000.0,255866.67
105,2,1,1,0,135,1100000000.0,36666.67
216,4,1,1,0,14,5700000000.0,190000.0
92,2,0,1,1,81,3000000000.0,100000.0
80,2,1,1,1,169,1410000000.0,47000.0
130,1,1,1,0,32,8500000000.0,283333.33
300,4,1,1,1,167,9000000000.0,300000.0
73,2,1,1,1,120,2200000000.0,73333.33
100,2,0,1,1,146,700000000.0,23333.33
80,2,1,1,0,72,1100000000.0,36666.67
105,2,1,1,1,53,4550000000.0,151666.67
59,1,1,1,1,101,2100000000.0,70000.0
41,1,1,1,0,169,780000000.0,26000.0
85,2,1,1,1,155,5000000000.0,166666.67
66,1,0,1,0,152,1850000000.0,61666.67
90,2,1,1,1,44,6000000000.0,200000.0
78,2,0,0,1,116,405000000.0,13500.0
113,2,1,1,0,72,1520000000.0,50666.67
88,2,1,1,1,27,4000000000.0,133333.33
96,2,0,0,0,64,2850000000.0,95000.0
180,5,1,1,0,151,28800000000.0,960000.0
59,2,0,1,0,80,1070000000.0,35666.67
58,2,0,1,1,126,1270000000.0,42333.33
46,1,0,1,0,75,1013000000.0,33766.67
67,1,1,1,1,164,2600000000.0,86666.67
57,2,0,0,0,142,1090000000.0,36333.33
95,2,1,1,1,27,4000000000.0,133333.33
73,1,1,1,1,114,480000000.0,16000.0
87,2,1,1,1,118,658000000.0,21933.33
122,4,1,0,1,82,2420000000.0,80666.67
50,1,0,0,0,80,1000000000.0,33333.33
62,1,0,0,0,80,1020000000.0,34000.0
86,2,1,1,1,119,5400000000.0,180000.0
53,1,0,0,0,75,900000000.0,30000.0
100,2,1,1,1,120,435000000.0,14500.0
55,1,1,1,0,134,305000000.0,10166.67
58,1,0,0,1,116,305000000.0,10166.67
78,2,1,1,0,72,1000000000.0,33333.33
145,3,1,1,1,45,10150000000.0,338333.33
110,2,1,1,1,176,6000000000.0,200000.0
64,1,1,1,1,134,350000000.0,11666.67
86,2,0,1,0,42,1204000000.0,40133.33
75,2,0,0,0,32,520000000.0,17333.33
110,2,1,1,1,53,4550000000.0,151666.67
71,2,0,0,0,153,2000000000.0,66666.67
90,2,1,1,1,158,3750000000.0,125000.0
63,1,1,0,1,121,2153000000.0,71766.67
50,0,1,1,1,108,345000000.0,11500.0
85,2,1,0,1,118,730000000.0,24333.33
83,2,1,1,1,119,4700000000.0,156666.67
175,3,1,1,1,45,17500000000.0,583333.33
57,1,1,1,1,119,3700000000.0,123333.33
66,2,0,0,0,53,1750000000.0,58333.33
74,2,1,1,1,152,2390000000.0,79666.67
45,1,1,0,1,131,990000000.0,33000.0
78,2,1,1,1,44,4700000000.0,156666.67
75,2,0,1,1,116,280000000.0,9333.33
103,2,1,1,1,72,1442000000.0,48066.67
61,1,0,0,0,53,1800000000.0,60000.0
124,3,1,1,1,147,3900000000.0,130000.0
62,1,0,0,0,32,710000000.0,23666.67
110,2,1,1,1,61,7000000000.0,233333.33
180,3,1,1,1,119,13000000000.0,433333.33
40,1,1,1,0,14,260000000.0,8666.67
95,2,1,1,1,133,1450000000.0,48333.33
104,2,1,1,0,181,2200000000.0,73333.33
37,1,1,1,0,14,345000000.0,11500.0
60,1,1,1,0,161,600000000.0,20000.0
69,2,1,1,1,152,2600000000.0,86666.67
700,3,1,1,0,32,7000000000.0,233333.33
60,1,1,1,1,108,875000000.0,29166.67
95,2,1,0,1,106,9000000000.0,300000.0
51,1,1,1,0,14,670000000.0,22333.33
106,2,1,1,1,159,5600000000.0,186666.67
100,2,1,1,1,101,3200000000.0,106666.67
80,2,1,1,1,86,2400000000.0,80000.0
78,2,1,1,1,59,640000000.0,21333.33
90,2,1,1,1,32,1350000000.0,45000.0
95,2,0,1,1,136,9500000000.0,316666.67
86,3,0,1,1,116,330000000.0,11000.0
65,1,1,1,1,63,360000000.0,12000.0
102,1,0,1,0,72,1650000000.0,55000.0
75,2,1,1,1,158,2700000000.0,90000.0
150,5,1,1,0,147,10700000000.0,356666.67
60,1,1,1,1,116,390000000.0,13000.0
72,1,1,1,1,45,8250000000.0,275000.0
93,2,0,0,0,121,5500000000.0,183333.33
106,2,1,1,1,61,6400000000.0,213333.33
48,1,0,1,0,146,210000000.0,7000.0
75,2,1,1,0,158,2100000000.0,70000.0
163,2,1,1,1,51,9780000000.0,326000.0
138,3,1,1,1,77,1242000000.0,41400.0
119,2,1,1,1,152,4000000000.0,133333.33
65,2,1,1,1,1,2500000000.0,83333.33
57,1,0,0,1,114,450000000.0,15000.0
74,2,0,1,1,186,780000000.0,26000.0
119,3,1,1,1,152,5500000000.0,183333.33
75,2,0,1,1,116,280000000.0,9333.33
68,1,0,0,0,72,815000000.0,27166.67
180,4,1,1,1,108,2720000000.0,90666.67
70,1,1,1,1,65,2310000000.0,77000.0
58,1,0,0,0,116,255000000.0,8500.0
60,1,1,1,1,126,1985000000.0,66166.67
88,2,0,1,0,7,2500000000.0,83333.33
82,2,1,1,1,152,2800000000.0,93333.33
63,1,1,1,1,129,1134000000.0,37800.0
120,3,1,1,1,108,1750000000.0,58333.33
56,1,0,0,0,133,1900000000.0,63333.33
75,2,1,0,1,136,3850000000.0,128333.33
60,1,0,1,0,63,420000000.0,14000.0
50,2,1,1,1,120,330000000.0,11000.0
253,5,1,1,0,107,30360000000.0,1012000.0
111,2,1,1,1,41,3990000000.0,133000.0
105,3,1,1,1,107,5985000000.0,199500.0
92,1,1,1,1,106,6300000000.0,210000.0
350,4,1,1,1,58,35000000000.0,1166666.67
100,2,1,1,1,99,4100000000.0,136666.67
150,3,1,1,1,108,2240000000.0,74666.67
94,2,0,1,0,111,2400000000.0,80000.0
140,3,1,1,1,111,6700000000.0,223333.33
65,4,1,1,0,176,8500000000.0,283333.33
84,2,1,1,1,111,2600000000.0,86666.67
114,2,1,1,1,97,6840000000.0,228000.0
114,2,1,1,1,111,5500000000.0,183333.33
40,1,1,0,1,111,1500000000.0,50000.0
82,2,0,0,1,116,353000000.0,11766.67
87,2,1,1,1,86,2350000000.0,78333.33
86,2,0,0,1,116,470000000.0,15666.67
500,5,1,1,0,56,70000000000.0,2333333.33
61,1,0,1,0,147,1490000000.0,49666.67
96,2,1,1,1,147,5280000000.0,176000.0
90,2,1,1,1,152,3400000000.0,113333.33
135,3,1,1,1,111,6000000000.0,200000.0
58,1,0,0,1,116,295000000.0,9833.33
114,2,1,1,1,61,7550000000.0,251666.67
75,2,0,0,0,116,380000000.0,12666.67
90,2,1,1,1,111,3450000000.0,115000.0
90,2,1,1,1,147,2900000000.0,96666.67
90,2,1,1,1,147,2900000000.0,96666.67
100,2,1,1,1,101,3800000000.0,126666.67
82,2,1,1,1,169,1600000000.0,53333.33
58,2,1,1,0,14,754000000.0,25133.33
70,2,1,1,1,79,3200000000.0,106666.67
110,0,1,1,1,116,102000000.0,3400.0
303,5,1,1,0,17,33330000000.0,1111000.0
83,2,0,0,1,116,500000000.0,16666.67
75,2,1,1,1,116,250000000.0,8333.33
114,2,1,1,1,97,6840000000.0,228000.0
60,2,1,1,0,27,2100000000.0,70000.0
54,1,0,0,0,116,260000000.0,8666.67
75,2,1,1,1,116,390000000.0,13000.0
78,2,1,0,1,116,400000000.0,13333.33
78,2,0,0,1,116,395000000.0,13166.67
95,2,1,1,1,94,4085000000.0,136166.67
100,2,1,1,1,112,3150000000.0,105000.0
75,2,0,1,1,116,397000000.0,13233.33
114,2,1,1,1,144,6840000000.0,228000.0
50,1,0,0,0,93,250000000.0,8333.33
75,2,1,0,1,53,2700000000.0,90000.0
105,2,1,1,1,5,2400000000.0,80000.0
141,3,1,1,1,187,2115000000.0,70500.0
74,2,0,1,0,121,1600000000.0,53333.33
38,1,1,1,0,50,650000000.0,21666.67
80,1,1,1,1,58,850000000.0,28333.33
102,2,1,1,1,140,938400000.0,31280.0
110,2,1,1,1,106,10640000000.0,354666.67
98,2,0,0,0,154,830000000.0,27666.67
57,1,1,1,1,112,1600000000.0,53333.33
45,1,0,1,1,169,890000000.0,29666.67
105,2,1,1,1,75,2500000000.0,83333.33
135,2,1,1,0,135,3500000000.0,116666.67
65,1,0,0,1,136,3490000000.0,116333.33
88,2,0,1,1,187,750000000.0,25000.0
110,2,1,1,1,153,5050000000.0,168333.33
63,2,1,1,1,111,2600000000.0,86666.67
94,2,0,1,0,111,2400000000.0,80000.0
45,1,0,1,0,80,890000000.0,29666.67
40,1,0,1,0,20,1000000000.0,33333.33
100,2,0,0,0,111,3600000000.0,120000.0
89,2,1,1,0,12,3500000000.0,116666.67
65,2,1,1,0,5,1330000000.0,44333.33
125,2,1,1,1,27,6250000000.0,208333.33
125,2,1,1,1,27,6250000000.0,208333.33
136,3,1,1,1,119,7300000000.0,243333.33
150,3,1,1,1,69,7600000000.0,253333.33
55,1,0,1,0,153,1580000000.0,52666.67
130,3,1,1,1,144,8450000000.0,281666.67
73,2,0,1,0,153,1840000000.0,61333.33
85,2,1,1,1,111,3600000000.0,120000.0
63,1,1,1,1,112,1380000000.0,46000.0
100,2,1,1,1,167,5700000000.0,190000.0
83,2,1,1,1,113,55000000.0,1833.33
110,3,1,1,1,120,3150000000.0,105000.0
71,2,1,1,1,107,2160000000.0,72000.0
37,1,0,1,0,66,570000000.0,19000.0
68,1,1,1,1,120,2100000000.0,70000.0
78,1,1,1,1,120,2450000000.0,81666.67
105,2,1,1,1,120,3250000000.0,108333.33
60,1,1,1,0,123,2000000000.0,66666.67
113,2,1,1,1,79,3170000000.0,105666.67
300,5,1,1,0,88,25000000000.0,833333.33
50,2,0,1,0,75,730000000.0,24333.33
60,1,0,1,0,25,830000000.0,27666.67
37,1,0,0,0,112,620000000.0,20666.67
33,1,0,1,0,25,560000000.0,18666.67
73,2,0,1,1,75,1580000000.0,52666.67
59,1,0,1,0,25,880000000.0,29333.33
95,2,1,1,1,125,1450000000.0,48333.33
75,2,0,0,0,116,300000000.0,10000.0
65,2,0,1,1,112,1550000000.0,51666.67
52,1,0,1,0,121,1250000000.0,41666.67
105,2,1,1,0,14,1100000000.0,36666.67
50,1,0,1,0,112,850000000.0,28333.33
74,2,1,1,1,121,2200000000.0,73333.33
132,3,1,0,1,184,6700000000.0,223333.33
104,2,1,1,1,97,4200000000.0,140000.0
50,1,0,0,0,75,715000000.0,23833.33
55,1,1,1,1,85,1100000000.0,36666.67
46,1,0,0,0,85,700000000.0,23333.33
55,2,0,1,1,25,1020000000.0,34000.0
108,2,1,1,0,116,1150000000.0,38333.33
68,2,1,1,1,112,1970000000.0,65666.67
130,2,1,1,1,83,1755000000.0,58500.0
40,1,0,1,0,173,1050000000.0,35000.0
63,1,0,0,1,173,1350000000.0,45000.0
140,3,1,1,1,98,8000000000.0,266666.67
42,1,1,1,1,75,900000000.0,30000.0
90,2,1,1,1,173,3150000000.0,105000.0
39,1,1,1,0,14,550000000.0,18333.33
55,2,1,1,1,14,450000000.0,15000.0
200,3,1,1,1,151,14000000000.0,466666.67
98,2,1,1,1,169,1950000000.0,65000.0
71,2,1,1,0,142,1185000000.0,39500.0
50,1,0,0,1,173,1250000000.0,41666.67
53,1,0,1,0,173,1113000000.0,37100.0
60,1,1,1,1,123,2750000000.0,91666.67
160,3,1,1,1,114,980000000.0,32666.67
63,2,1,0,1,173,1890000000.0,63000.0
96,2,1,1,1,173,2400000000.0,80000.0
90,2,1,1,1,173,2300000000.0,76666.67
120,3,1,1,1,173,3240000000.0,108000.0
100,2,1,1,1,173,2600000000.0,86666.67
80,2,1,1,1,112,2440000000.0,81333.33
43,1,1,1,1,173,1200000000.0,40000.0
79,2,1,1,1,173,2930000000.0,97666.67
50,1,0,0,1,173,1200000000.0,40000.0
60,1,0,1,0,173,1120000000.0,37333.33
55,1,0,0,0,173,1420000000.0,47333.33
150,3,1,1,1,38,12000000000.0,400000.0
55,1,1,1,1,14,450000000.0,15000.0
55,1,0,1,0,173,1155000000.0,38500.0
100,2,1,1,1,167,5700000000.0,190000.0
60,1,1,1,0,173,1400000000.0,46666.67
96,2,1,1,1,62,5500000000.0,183333.33
112,2,1,1,1,120,3300000000.0,110000.0
65,2,1,1,0,14,600000000.0,20000.0
100,2,1,1,1,120,1060000000.0,35333.33
105,2,1,1,1,176,5600000000.0,186666.67
125,3,1,0,0,98,6500000000.0,216666.67
48,1,1,1,0,75,995000000.0,33166.67
67,2,1,1,1,65,2170000000.0,72333.33
83,2,1,1,1,51,6200000000.0,206666.67
150,3,1,1,1,118,3900000000.0,130000.0
100,2,1,1,1,112,3150000000.0,105000.0
111,3,1,1,1,120,3150000000.0,105000.0
53,2,0,0,0,173,1100000000.0,36666.67
75,2,0,0,1,116,350000000.0,11666.67
92,2,1,1,1,138,2300000000.0,76666.67
53,1,1,1,1,75,1500000000.0,50000.0
47,1,0,1,0,80,800000000.0,26666.67
330,3,1,1,1,51,46200000000.0,1540000.0
44,1,1,1,0,75,1040000000.0,34666.67
80,2,1,1,1,58,6000000000.0,200000.0
81,2,1,1,0,166,1800000000.0,60000.0
117,3,1,1,1,112,3680000000.0,122666.67
37,1,0,1,0,20,950000000.0,31666.67
82,2,1,1,1,116,360000000.0,12000.0
98,2,1,1,1,169,1950000000.0,65000.0
150,3,0,1,0,155,6000000000.0,200000.0
51,1,1,1,0,71,858500000.0,28616.67
95,2,1,1,1,152,3250000000.0,108333.33
63,1,1,1,1,112,1280000000.0,42666.67
80,2,0,0,1,116,390000000.0,13000.0
133,3,1,1,1,44,8400000000.0,280000.0
48,1,0,0,1,50,710000000.0,23666.67
185,3,1,1,1,41,9500000000.0,316666.67
62,1,1,1,1,50,806000000.0,26866.67
75,2,1,0,1,50,1200000000.0,40000.0
48,1,0,0,1,50,740000000.0,24666.67
57,1,1,1,1,112,1600000000.0,53333.33
55,3,1,1,1,66,1650000000.0,55000.0
48,1,1,1,1,112,1350000000.0,45000.0
49,1,1,1,1,169,900000000.0,30000.0
60,2,0,1,1,42,1380000000.0,46000.0
130,3,1,1,1,120,4150000000.0,138333.33
70,2,1,0,1,129,1820000000.0,60666.67
113,2,1,1,1,120,3170000000.0,105666.67
80,2,1,1,1,1,3000000000.0,100000.0
93,2,1,1,0,187,650000000.0,21666.67
60,1,1,1,1,128,870000000.0,29000.0
56,2,1,1,1,42,1550000000.0,51666.67
65,2,1,1,1,27,2620000000.0,87333.33
68,2,0,1,1,112,1320000000.0,44000.0
104,2,1,1,1,169,1830000000.0,61000.0
84,2,1,1,1,27,3850000000.0,128333.33
72,2,1,1,0,153,2000000000.0,66666.67
80,2,1,1,1,154,880000000.0,29333.33
68,2,1,1,1,112,1970000000.0,65666.67
44,1,1,1,0,75,1050000000.0,35000.0
105,2,1,1,1,120,2700000000.0,90000.0
124,3,1,1,1,147,3980000000.0,132666.67
220,3,1,1,1,106,20900000000.0,696666.67
83,2,1,1,1,153,2640000000.0,88000.0
68,2,1,1,1,112,1970000000.0,65666.67
115,2,1,1,1,153,4900000000.0,163333.33
80,2,1,1,1,112,2250000000.0,75000.0
66,1,0,1,0,14,750000000.0,25000.0
68,2,1,1,1,153,2930000000.0,97666.67
60,2,1,1,1,153,2550000000.0,85000.0
62,2,1,1,0,123,2250000000.0,75000.0
57,1,1,1,1,112,1600000000.0,53333.33
87,2,1,0,1,117,2500000000.0,83333.33
59,1,1,1,0,153,1950000000.0,65000.0
55,1,1,1,1,42,1450000000.0,48333.33
101,2,1,1,1,120,5252000000.0,175066.67
62,2,1,1,0,152,2100000000.0,70000.0
113,2,1,1,1,119,8475000000.0,282500.0
78,2,1,1,1,82,3500000000.0,116666.67
66,1,1,1,0,187,520000000.0,17333.33
38,1,0,1,0,14,320000000.0,10666.67
90,2,1,1,0,176,6300000000.0,210000.0
45,1,0,0,0,80,680000000.0,22666.67
72,2,1,1,1,136,4000000000.0,133333.33
105,2,1,1,1,107,4900000000.0,163333.33
155,3,1,1,1,107,5100000000.0,170000.0
112,3,1,1,1,1,4300000000.0,143333.33
65,1,1,1,1,67,510000000.0,17000.0
40,1,1,1,1,42,1145000000.0,38166.67
140,3,1,1,1,120,3800000000.0,126666.67
155,3,1,1,1,107,5300000000.0,176666.67
50,1,1,1,1,153,2200000000.0,73333.33
45,1,0,1,0,72,218000000.0,7266.67
68,1,1,1,1,151,5000000000.0,166666.67
85,2,0,1,0,72,430000000.0,14333.33
170,3,1,1,1,107,8000000000.0,266666.67
50,1,0,1,0,72,240000000.0,8000.0
55,1,0,1,0,72,330000000.0,11000.0
75,2,1,1,1,136,315000000.0,10500.0
96,3,1,0,1,161,1145000000.0,38166.67
